Timestamp,Temp,Gas,Humidity,Pressure,PM25_Env
1771629830.9654346,34.46671875,125532,100,632.3289273514495,0
1771629831.9807339,23.012421875,40386,36.909984431260646,1005.4684276748028,0
1771629832.9919977,22.9692578125,51129,36.86624817454706,1005.4934076501996,0
1771629834.0047333,22.9423046875,59129,36.79033059725685,1005.5092687520353,0
1771629835.0172374,22.928828125,65379,36.68763662831777,1005.5248305790983,0
1771629836.0295906,22.9247265625,71224,36.63094918826823,1005.5329589160449,0
1771629837.0423234,22.926875,74840,36.546774128332856,1005.538393889693,0
1771629838.0550117,22.933515625,78564,36.479949784216466,1005.5431651746377,0
1771629839.066758,22.9423046875,80788,36.40774434239539,1005.5533713727747,0
1771629840.077844,22.95109375,83378,36.34118780900065,1005.5601849505531,0
1771629841.0889795,22.9598828125,85639,36.280273081911425,1005.5619094628555,0
1771629842.1000504,22.970625,87763,36.20834679404447,1005.561943503448,0
1771629843.111088,22.98,89722,36.1587589871133,1005.5680796760093,0
1771629844.1221552,22.989375,90921,36.09796891531008,1005.5691264931709,0
1771629845.1346722,22.9950390625,93123,36.04244689000763,1005.5721973404484,0
1771629846.147455,22.9997265625,96232,35.99805830979448,1005.5871400031989,0
1771629847.1602175,23.0032421875,97775,35.95917154351611,1005.5881685670631,0
1771631935.149084,23.00734375,98923,35.92035108702212,1005.5902167181151,0
1771631936.1611068,23.01046875,99986,35.87584506646519,1005.5803868106373,0
1771631937.1742823,23.0161328125,101071,35.83719609786439,1005.5749750641558,0
1771631938.1869543,23.021796875,101652,35.80415393783825,1005.5627772139378,0
1771631939.1983926,23.0284375,103375,35.78240635917824,1005.5607607184935,0
1771631940.2101758,23.032734375,104167,35.74924299208389,1005.5665411635775,0
1771631941.2212305,23.035078125,105095,35.72708758564405,1005.5570474841853,0
1771631942.2323134,23.03625,105471,35.69922807235594,1005.5539971146956,0
1771631943.2438805,23.039375,106231,35.68274832420638,1005.5475592254334,0
1771631944.2549589,23.041328125,107132,35.660564506104265,1005.540778652256,0
1771631945.2663176,23.0425,108114,35.64949258492828,1005.5360316736383,0
1771631946.277912,23.0454296875,108446,35.63859078428224,1005.5377363415556,0
1771631947.2894516,23.0481640625,109385,35.62207948530659,1005.5374046056965,0
1771631948.3010833,23.0497265625,110478,35.60545702609184,1005.5367303009028,0
1771631949.313741,23.052265625,110547,35.6057014738144,1005.5377552067866,0
1771631950.3250794,23.056171875,111805,35.58930623376325,1005.5343727831552,0
1771631951.3361979,23.0598828125,112947,35.57848344748879,1005.5357401054223,0
1771631952.347217,23.06203125,112588,35.567511003801336,1005.5343886556097,0
1771631953.3595338,23.06359375,113600,35.56207202015808,1005.5303210834477,0
1771631954.3718576,23.0649609375,114482,35.55661442187319,1005.5259136443403,0
1771631955.3841848,23.06671875,114260,35.551194563032276,1005.530668761484,0
1771631956.3953102,23.0692578125,115153,35.540261451118226,1005.5266037102992,0
1771631957.4072695,23.07296875,115680,35.51267840251693,1005.5279707990405,0
1771631958.4183638,23.078046875,116442,35.518753974232844,1005.5368065204497,0
1771631959.4293978,23.0841015625,116981,35.51374817928668,1005.5405549375629,0
1771631960.4404638,23.089375,116518,35.4919059853391,1005.536157353661,0
1771631961.4531076,23.0940625,117447,35.49235624789769,1005.5341333986934,0
1771631962.4653687,23.0985546875,118311,35.476027864508275,1005.5317694892101,0
1771631963.477984,23.1032421875,118788,35.47647799633879,1005.5348353198061,0
1771631964.490754,23.1079296875,119510,35.46575567885063,1005.5311143308967,0
1771631965.503486,23.1126171875,120651,35.45503397630402,1005.5375734140715,0
1771631966.515395,23.1176953125,120734,35.455521440548985,1005.5345318383029,0
1771631967.5280945,23.1208203125,121815,35.444650290658856,1005.5365755395084,0
1771631968.5409105,23.12375,121815,35.43934617117757,1005.5365826627676,0
1771631969.5536952,23.126484375,122067,35.43402345281033,1005.5481271167837,0
1771631970.5664885,23.13,122405,35.41760653220557,1005.5474569343794,0
1771631971.5793061,23.1305859375,123430,35.42883205647586,1005.5416893907502,0
1771631972.5918138,23.1317578125,123258,35.40102266814564,1005.5369412893936,0
1771631973.60452,23.1337109375,124472,35.39562617627052,1005.5369459485936,0
1771631974.617359,23.135859375,124385,35.37908200626096,1005.5355936417484,0
1771631975.6300702,23.142109375,124912,35.37968102810798,1005.5328935135168,0
1771631976.6427937,23.1481640625,125088,35.35793010607232,1005.5230661603405,0
1771631977.6587908,23.15421875,125711,35.347345639075584,1005.5251161520662,0
1771631978.670047,23.1594921875,126520,35.342268738568066,1005.5308972820186,0
1771631979.6810515,23.164765625,125890,35.337191941507655,1005.5332847010709,0
1771631980.6920416,23.170234375,126974,35.3209710733981,1005.5343149839288,0
