Timestamp,Temp,Gas,Humidity,Pressure,PM25_Env
1772235471.5266376,25.3798046875,78405,46.543586231923186,1005.9402945323828,0
1772235473.5404098,25.478046875,78987,46.53079381861777,1005.928961175787,0
1772235475.5542114,25.576484375,79579,46.51184337776857,1005.9324941121772,0
1772235477.5679538,25.67609375,81330,46.38170740973216,1005.9305725696743,0
1772235479.5815163,25.76828125,82037,46.003741013433405,1005.9148244008924,0
1772235481.5940876,25.8575390625,82917,45.823319048807036,1005.927174949041,0
1772235483.6076837,25.94328125,82917,45.61798778112148,1005.9411340737405,0
1772235485.6206613,26.028828125,83734,45.57901209276918,1005.9693577973383,0
1772235487.6328073,26.1083203125,85075,45.28091212066321,1005.996937190159,0
1772235489.6448598,26.187421875,85762,45.13059038907384,1006.036651504585,0
1772235491.6569502,26.2653515625,86372,44.75325780081123,1006.0525398748646,0
1772235493.6705685,26.3383984375,87079,44.68224769731022,1006.0879472207276,0
1772235495.6843286,26.4083203125,87618,44.53738307844189,1006.1201345478211,0
1772235497.6981463,26.47609375,88994,44.23333350270056,1006.1561574005036,0
1772235499.7118764,26.5409375,89746,43.996574751583424,1006.194760903294,0
1772235501.7257016,26.59953125,90031,43.94850732394382,1006.2324305696195,0
1772235503.7394705,26.6559765625,90897,43.814771400189606,1006.2794280694012,0
1772235505.753266,26.7122265625,91386,43.59577688156206,1006.3096531961636,0
1772235507.7665892,26.7727734375,92379,43.62112806398686,1006.3742080886752,0
1772235509.7803655,26.829609375,92783,43.25029794255808,1006.3998755786861,0
1772235511.794235,26.8878125,92884,43.21448632422333,1006.4185911323425,0
1772235513.807954,26.9425,93600,42.81387050488431,1006.4261508433559,0
1772235515.8219213,26.996796875,93703,42.880815921224,1006.4275833837314,0
1772235517.8345008,27.0364453125,94748,42.70338668664483,1006.4401801822913,0
1772235519.846525,27.058515625,94118,42.63317590188679,1006.4500909240186,0
1772235521.8585534,27.08,94027,42.56898199878637,1006.4590572796167,0
1772235523.8713996,27.0993359375,94444,42.540908482851634,1006.4645650177233,0
1772235525.8850248,27.09796875,94972,42.46806743771097,1006.4660231817497,0
1772235527.8990433,27.074921875,95829,42.3927764936947,1006.4636888211168,0
1772235529.9128494,27.032734375,96427,42.32743725395069,1006.4634707740413,0
1772235531.9265835,26.9790234375,97143,42.30920220772161,1006.4629869170147,0
1772235533.939987,26.9118359375,97645,42.319676936176386,1006.4663996574573,0
1772235535.9537928,26.838984375,97645,42.377901055496075,1006.480786087283,0
1772235537.967601,26.765546875,98323,42.41186511544344,1006.4868896110497,0
1772235539.981329,26.69484375,98952,42.4642998535161,1006.4973699152691,0
1772235541.994722,26.630390625,99241,42.50535208105118,1006.4941280738568,0
1772235544.0068293,26.56046875,99941,42.60027658728807,1006.4893724315112,0
1772235546.0207224,26.49484375,100532,42.68361466874582,1006.4896881751589,0
1772235548.0345123,26.4298046875,100950,42.78523111217954,1006.4891009994981,0
1772235550.0465217,26.3645703125,100771,42.86867845789672,1006.4881803831049,0
1772235552.0603218,26.3032421875,101735,42.94653761175978,1006.4880524588975,0
1772235554.0742216,26.2477734375,102163,43.006892232611165,1006.4845597381807,0
1772235556.087948,26.19484375,103030,43.04327781783142,1006.4906238578286,0
1772235558.10177,26.1503125,103218,43.11705491920464,1006.4901147095509,0
1772235560.1155887,26.11203125,103722,43.15514259577742,1006.4868824407681,0
1772235562.1288643,26.07921875,103406,43.21208584919055,1006.476019458236,0
1772235564.1425672,26.04796875,103469,43.25707393523653,1006.4768009940385,0
1772235566.1563551,26.0165234375,104615,43.30204813438361,1006.4754373192353,0
1772235568.1701696,25.98234375,105133,43.34063763893835,1006.4696631817305,0
1772235570.183946,25.9477734375,105003,43.367031554878096,1006.4669066375741,0
1772235572.1977627,25.9130078125,105328,43.393405284178144,1006.4528757747162,0
1772235574.211619,25.8821484375,105590,43.44455187514446,1006.4414848157852,0
1772235576.225403,25.8540234375,106184,43.48994493927036,1006.4491020541745,0
1772235578.2376542,25.8298046875,106986,43.5236339194343,1006.4447555847277,0
1772235580.2496867,25.8003125,106784,43.550633555752945,1006.4410347669643,0
1772235582.2630637,25.77453125,107800,43.61457387105445,1006.4396408412375,0
1772235584.27681,25.746796875,107527,43.672220235759426,1006.4314454100719,0
1772235586.290643,25.7216015625,108280,43.73017705927967,1006.4328154554963,0
1772235588.3043587,25.7003125,108765,43.7825131453851,1006.4350036285934,0
1772235590.3178282,25.6817578125,108835,43.8169041416315,1006.4269965104155,0
1772235592.3315833,25.6602734375,108696,43.87533293917729,1006.4160908272927,0
1772235594.3453586,25.633515625,109114,43.9514521712333,1006.4076329022569,0
1772235596.3592467,25.6063671875,109677,44.03975261728556,1006.4240911835748,0
1772235598.3731384,25.5766796875,109890,44.12779611152431,1006.4182033872466,0
1772235600.3866692,25.5403515625,110175,44.23341732933689,1006.4143792466493,0
1772235602.4003944,25.5075390625,110821,44.33950626684569,1006.4070946767329,0
1772235604.414237,25.4762890625,110749,44.4580613074215,1006.411447848478,0
1772235606.4280446,25.4493359375,111257,44.53438044049932,1006.4136022192567,0
1772235608.441916,25.423359375,111329,44.610843387711526,1006.4173277967294,0
1772235610.4557598,25.3962109375,111842,44.69943894707515,1006.4100389347415,0
1772235612.469685,25.3690625,112211,44.77582682669133,1006.4100442633375,0
1772235614.4835885,25.342890625,112508,44.83398191574168,1006.4170935194759,0
1772235616.4973385,25.3188671875,112957,44.86789979628782,1006.4130111904202,0
1772235618.511217,25.29875,112957,44.939052514988944,1006.4061059772034,0
1772235620.5246613,25.2798046875,113712,44.95519879725319,1006.4010892535616,0
1772235622.5384054,25.259296875,113941,44.940516332515195,1006.3935513389576,0
1772235624.552394,25.24328125,114171,44.987655945939785,1006.4041999987487,0
1772235626.566243,25.2305859375,114478,45.01067517925158,1006.407435230036,0
1772235628.5800114,25.2208203125,115020,45.040175163985204,1006.4080994884192,0
1772235630.5938292,25.2141796875,114943,45.07004962534453,1006.4101558600128,0
1772235632.6076128,25.208515625,115254,45.075511473310016,1006.4064919664307,0
1772235634.6214297,25.1950390625,115804,45.08618100138682,1006.406641215112,0
1772235636.6370502,25.1794140625,115804,45.108863495417026,1006.4033244375624,0
1772235638.6493502,25.167890625,115962,45.13816893670155,1006.3956802996263,0
1772235640.6615324,25.162421875,116279,45.14979039064456,1006.3941542821807,0
1772235642.675309,25.1596875,116758,45.161736724285745,1006.3970384963926,0
1772235644.6891985,25.1571484375,116919,45.14916518286668,1006.4002376794633,0
1772235646.7030668,25.1548046875,117647,45.155022411646875,1006.3928101281941,0
1772235648.7169468,25.15578125,117729,45.15513819804582,1006.4016797372085,0
1772235650.7308598,25.1614453125,117810,45.13740492024171,1006.401697354018,0
1772235652.7446578,25.1675,117810,45.11971950900569,1006.3968739117755,0
1772235654.7581015,25.1719921875,118056,45.138655154818224,1006.3913537430266,0
1772235656.7715895,25.175703125,118220,45.182044094502785,1006.3955154096482,0
1772235658.7843266,25.178828125,118632,45.15173569388676,1006.3969083244577,0
1772235660.798054,25.18078125,118964,45.12742781342698,1006.3927637306546,0
1772235662.8123975,25.18390625,118964,45.08486228179731,1006.4050987717992,0
1772235664.8255975,25.1868359375,119382,45.048415369401376,1006.4025292023344,0
1772235666.838579,25.189375,119634,45.01806018233118,1006.4102718378226,0
1772235668.8523233,25.1909375,119972,44.993724309284914,1006.4109682538078,0
1772235670.8661673,25.192109375,119887,45.00612286257845,1006.4128583535656,0
1772235672.8799272,25.192109375,120311,45.03677659723388,1006.4146820772938,0
1772235674.8936472,25.192109375,120397,45.09196711043911,1006.4128583535656,0
1772235676.906607,25.1899609375,120482,45.14692058759064,1006.4112168887846,0
1772235678.9237509,25.1880078125,120482,45.22032693376929,1006.420832705381,0
1772235680.9375744,25.1868359375,120910,45.269297154277254,1006.4280611283057,0
1772235682.9514644,25.1844921875,120739,45.318141774854745,1006.4206334428851,0
1772235684.9653194,25.181953125,120910,45.373119782201634,1006.4293040275883,0
1772235686.9792116,25.1794140625,121342,45.41582510019283,1006.4343271392903,0
1772235688.9932961,25.1778515625,121515,45.40949438847148,1006.4299832291699,0
1772235691.0073516,25.174140625,121864,45.409052373604936,1006.4331160798158,1
1772235693.021372,25.1700390625,122126,45.35941592204942,1006.4301477803853,1
1772235695.0350769,25.1659375,122744,45.29751314883595,1006.4290030943329,1
1772235697.0477126,25.1606640625,122921,45.2416324112215,1006.4277917851878,1
1772235699.0597296,25.156171875,123010,45.20427323870806,1006.4187223958653,1
1772235701.0717459,25.150703125,123278,45.20976129689846,1006.4263139633376,1
1772235703.085416,25.1403515625,123457,45.22694483458761,1006.4333235576491,1
1772235705.0992901,25.131171875,123907,45.24426881358721,1006.4276343172406,1
1772235707.1131594,25.121796875,123726,45.261570969321184,1006.4271003949801,1
1772235709.127315,25.1126171875,123457,45.35872654472887,1006.4232341444316,1
1772235711.1411622,25.102265625,123726,45.461940502288776,1006.4211242507696,1
1772235713.1553888,25.0891796875,124360,45.50340547909146,1006.4273671858257,1
1772235715.1695516,25.0778515625,124360,45.520496718327834,1006.4182106833007,0
1772235717.183041,25.067890625,124816,45.57464485322193,1006.4294931321297,0
1772235719.2024136,25.062421875,125092,45.573992176853196,1006.4316113360208,0
1772235721.2142153,25.060859375,125000,45.543061798811706,1006.4254440410415,0
1772235723.2279363,25.0567578125,125276,45.51183441101612,1006.4151808526469,0
1772235725.2418664,25.0532421875,125369,45.505268389548384,1006.4058629272054,0
1772235727.2557116,25.052265625,126113,45.46212967681238,1006.398817593207,0
1772235729.2691758,25.0520703125,125926,45.43138277042173,1006.4112658368246,0
1772235731.282933,25.054609375,126488,45.413253365263,1006.413538420338,0
1772235733.296954,25.0567578125,126582,45.37665147555494,1006.4097108218374,0
1772235735.3108056,25.0587109375,126866,45.35845786216755,1006.4146848562176,0
1772235737.3241622,25.066328125,127246,45.32251706645829,1006.4142089749446,0
1772235739.3379576,25.0751171875,127341,45.280583123347796,1006.4229167829722,0
1772235741.3519592,25.08859375,127055,45.233077188269625,1006.4318923036716,0
1772235743.3660576,25.1040234375,126960,45.204222923347785,1006.4367240803595,0
1772235745.3799095,25.120234375,127150,45.18160083411864,1006.4428152370139,0
1772235747.3937807,25.1356640625,127246,45.14048375745603,1006.4476453242273,0
1772235749.407594,25.1532421875,127150,45.12416400302176,1006.4449983723697,0
1772235751.421377,25.166328125,128302,45.07664778600288,1006.4369277674466,0
1772235753.4352467,25.15578125,127724,45.02634705509318,1006.4253868194024,0
1772235755.4492898,25.1192578125,127820,44.985250223711745,1006.4321223658715,0
1772235757.4615345,25.0649609375,127341,45.02786739827698,1006.4284138161736,0
1772235759.4736035,24.9971875,127532,45.1056861872753,1006.4375918206609,0
1772235761.486849,24.91984375,127532,45.176262048629766,1006.4385978781321,0
1772235763.5007625,24.8258984375,127341,45.24489015940138,1006.4346606699708,0
1772235765.5145185,24.7348828125,128205,45.37526615508236,1006.4390580123676,0
1772235767.5283518,24.6321484375,127820,45.51660980870656,1006.444546418245,0
1772235769.5421898,24.5301953125,127820,45.70117160544976,1006.4384939503486,0
