Time,0.3,0.5,1.0,2.5,5.0,10,Temperature,Pressure,Humidity
1771629171.6778138,3,0,0,0,0,0,16.8665234375,1005.8713767035522,40.069032697658855
1771629172.6903977,3,0,0,0,0,0,16.8817578125,1005.8684039135001,40.036694673586396
1771629173.703414,3,0,0,0,0,0,16.8946484375,1005.8699123964881,39.99280803669513
1771629174.7162023,0,0,0,0,0,0,16.9091015625,1005.8791216200868,39.95474814423602
1771629175.7291582,0,0,0,0,0,0,16.9223828125,1005.8779124491444,39.910921900134866
1771629176.7419627,0,0,0,0,0,0,16.935859375,1005.8770321629968,39.84452876527516
1771629177.755679,0,0,0,0,0,0,16.9493359375,1005.8710871074213,39.80639735484231
1771629178.7694843,0,0,0,0,0,0,16.961640625,1005.873290824169,39.73427573688565
1771629179.782595,0,0,0,0,0,0,16.97375,1005.8430915253491,39.679093559141265
1771629180.7955668,0,0,0,0,0,0,16.9864453125,1005.8138795212477,39.60706564471077
1771629181.808475,0,0,0,0,0,0,16.9973828125,1005.7867629910684,39.52924675111629
1771629182.8214405,0,0,0,0,0,0,17.00890625,1005.7640102543867,39.4402533690448
1771629183.8343768,108,9,0,0,0,0,17.0200390625,1005.7541020645172,39.34000252015164
1771629184.8472888,108,9,0,0,0,0,17.0309765625,1005.7894442345822,39.23979174238239
1771629185.8601224,108,9,0,0,0,0,17.0423046875,1005.8018114465194,39.13405677143909
1771629186.8729935,129,14,0,0,0,0,17.053828125,1005.8145081799356,39.02278827539263
1771629187.8852367,129,14,0,0,0,0,17.0645703125,1005.8292627046068,38.95083781800289
1771629188.8973045,129,14,0,0,0,0,17.0758984375,1005.8382529729995,38.85651620907211
1771629189.910103,129,14,0,0,0,0,17.08625,1005.8388414068002,38.756536401096234
1771629190.923073,129,14,0,0,0,0,17.0966015625,1005.8394293837192,38.67344236309697
1771629191.9360013,129,14,0,0,0,0,17.1065625,1005.8427343795854,38.57353338280325
1771629192.9487062,129,14,0,0,0,0,17.11671875,1005.8413034543768,38.49611353430987
1771629193.9615571,129,14,0,0,0,0,17.126484375,1005.8442780538248,38.39069317950117
1771629194.9744549,129,14,0,0,0,0,17.137421875,1005.8441647465751,38.279864463013155
1771629195.9874468,129,14,0,0,0,0,17.1471875,1005.8471385864418,38.1857664248382
1771629197.0003548,129,14,0,0,0,0,17.1571484375,1005.8183599846631,38.1196866370102
1771629198.013029,129,14,0,0,0,0,17.1669140625,1005.7926275552829,38.087139561613704
1771629199.025366,129,14,0,0,0,0,17.1766796875,1005.778713869865,38.05459839296687
1771629200.038259,129,14,0,0,0,0,17.1856640625,1005.7584152384053,38.005226825646034
1771629201.0512495,129,14,0,0,0,0,17.194453125,1005.7445405370497,37.950266211162834
1771629202.0642128,129,14,0,0,0,0,17.2051953125,1005.7727994161801,37.87877559538771
1771629203.077141,129,14,0,0,0,0,17.2149609375,1005.7943448031499,37.77932662068802
1771629204.090065,129,14,0,0,0,0,17.2239453125,1005.8027512658945,37.68543447465383
1771629205.1030676,129,14,0,0,0,0,17.2337109375,1005.8158533821771,37.57496228166037
1771629206.1158905,129,14,0,0,0,0,17.242890625,1005.8178342960448,37.49234273487287
1771629207.1287072,129,14,0,0,0,0,17.2532421875,1005.8184148811574,37.40988169568355
1771629208.1408596,129,14,0,0,0,0,17.26359375,1005.8291277371619,37.444305127618364
1771629209.152947,129,14,0,0,0,0,17.2723828125,1005.8118716328612,37.52869593102219
1771629210.1658044,129,14,0,0,0,0,17.281171875,1005.7844817410485,37.613135037794464
1771629211.1787221,129,14,0,0,0,0,17.289375,1005.7713017993528,37.6752638219571
1771629212.1916656,129,14,0,0,0,0,17.298359375,1005.7577505566858,37.687313572501886
1771629213.2045088,129,14,0,0,0,0,17.306953125,1005.7452284007584,37.67145005063816
1771629214.217347,21,5,0,0,0,0,17.31515625,1005.7624470305805,37.61653498090216
1771629215.230273,21,5,0,0,0,0,17.3231640625,1005.7810251994174,37.56161851051109
1771629216.2433305,21,5,0,0,0,0,17.3317578125,1005.7955253140661,37.46223408105589
1771629217.2562397,0,0,0,0,0,0,17.3411328125,1005.797831788001,37.407505334664165
1771629218.2690141,0,0,0,0,0,0,17.34953125,1005.8035572503477,37.3304449126674
1771629219.2805817,0,0,0,0,0,0,17.3596875,1005.817315552696,37.25359555286467
1771629220.2918885,0,0,0,0,0,0,17.367890625,1005.8294674326016,37.182145854876694
1771629221.3029716,0,0,0,0,0,0,17.3762890625,1005.8318143851197,37.12185723362479
1771629222.3131173,0,0,0,0,0,0,17.385078125,1005.8348201686891,37.05052312002565
1771629223.3243945,0,0,0,0,0,0,17.392890625,1005.839556242132,36.98467422920816
1771629224.3369584,0,0,0,0,0,0,17.4005078125,1005.8422734755036,36.907736541468786
1771629225.3498926,0,0,0,0,0,0,17.40890625,1005.8530653284221,36.819822524183294
1771629226.3629072,0,0,0,0,0,0,17.4161328125,1005.855123172433,36.74846737537884
1771629227.3758395,0,0,0,0,0,0,17.423359375,1005.8470456046151,36.68268369922962
1771629228.3885872,0,0,0,0,0,0,17.4305859375,1005.8389676278837,36.633540622063315
1771629229.4009216,0,0,0,0,0,0,17.4383984375,1005.8420132612845,36.56786093772452
1771629230.4138572,0,0,0,0,0,0,17.445625,1005.8390023442355,36.51321823104087
1771629231.4268112,0,0,0,0,0,0,17.453828125,1005.847774414209,36.47528646220877
1771629232.439736,0,0,0,0,0,0,17.460078125,1005.8481833046532,36.41504857156098
1771629233.4526467,0,0,0,0,0,0,17.4673046875,1005.8536182501769,36.39916261572211
1771629234.4655704,0,0,0,0,0,0,17.474140625,1005.8533260426088,36.33348202372153
1771629235.4791427,0,0,0,0,0,0,17.4821484375,1005.8550106989086,36.29004570151625
1771629236.4920187,0,0,0,0,0,0,17.488984375,1005.8513392993367,36.2354577098946
1771629237.5046105,0,0,0,0,0,0,17.4950390625,1005.8412814233177,36.20290347794773
1771629238.517381,0,0,0,0,0,0,17.501875,1005.835920010222,36.17043145088215
1771629239.5294096,0,0,0,0,0,0,17.507734375,1005.8322896433052,36.137870951773394
1771629240.5427701,0,0,0,0,0,0,17.5149609375,1005.8427916013818,36.11648945772771
1771629241.5556514,0,0,0,0,0,0,17.5204296875,1005.8469491718223,36.072863732226566
1771629242.5682976,0,0,0,0,0,0,17.5262890625,1005.8466972583033,36.05135788733847
1771629243.5813558,0,0,0,0,0,0,17.533515625,1005.8419936755853,36.029987045580256
1771629244.5942032,0,0,0,0,0,0,17.539765625,1005.8474688661362,36.00852427735548
1771629245.607211,0,0,0,0,0,0,17.5458203125,1005.8492354560979,35.98704525847879
1771629246.6201808,0,0,0,0,0,0,17.55109375,1005.8412362933835,35.94343469346881
1771629247.6333506,0,0,0,0,0,0,17.5565625,1005.8369454571481,35.877805462452635
1771629248.6465883,0,0,0,0,0,0,17.5633984375,1005.8400294581111,35.834375268970845
1771629249.6588163,0,0,0,0,0,0,17.569453125,1005.8401058242364,35.834958880689165
1771629250.6717663,0,0,0,0,0,0,17.574921875,1005.840883201984,35.90714017363655
1771629251.6847105,0,0,0,0,0,0,17.5815625,1005.8487061440626,36.01808617540882
1771629252.6976285,0,0,0,0,0,0,17.5878125,1005.849111577492,36.15116447851148
1771629253.710542,0,0,0,0,0,0,17.59328125,1005.8465093170644,36.24560162638494
1771629254.7236004,0,0,0,0,0,0,17.5989453125,1005.849305326589,36.30694718811039
1771629255.7365537,0,0,0,0,0,0,17.603828125,1005.844024682087,36.346123384667436
1771629256.7495103,0,0,0,0,0,0,17.6094921875,1005.8366823296013,36.33561751088371
1771629257.7625823,0,0,0,0,0,0,17.6149609375,1005.8408381550668,36.347209372733424
1771629258.7756076,0,0,0,0,0,0,17.61984375,1005.8423158248838,36.3421563093275
1771629259.7893784,0,0,0,0,0,0,17.62609375,1005.8460996177247,36.32617872969874
1771629260.802646,0,0,0,0,0,0,17.6321484375,1005.8444846156958,36.31571185979612
1771629261.8156478,0,0,0,0,0,0,17.6378125,1005.8506593175816,36.37709006989095
1771629262.828562,0,0,0,0,0,0,17.6434765625,1005.848385108082,36.47169566355098
1771629263.8414986,0,0,0,0,0,0,17.6485546875,1005.8417427908817,36.538618170591135
1771629264.854479,0,0,0,0,0,0,17.65421875,1005.842847802161,36.572397287878886
1771629265.86747,0,0,0,0,0,0,17.6594921875,1005.8416039831311,36.55630141398491
1771629266.8803537,0,0,0,0,0,0,17.664765625,1005.8420498505568,36.5291336601499
1771629267.893262,0,0,0,0,0,0,17.669453125,1005.8330580681619,36.50191291528166
1771629268.9059381,0,0,0,0,0,0,17.67453125,1005.8382437683151,36.452598145384755
1771629269.9181786,0,0,0,0,0,0,17.6790234375,1005.839061387712,36.397709311908365
1771629270.931227,0,0,0,0,0,0,17.684296875,1005.8428865518548,36.33738588286157
1771629271.9441874,0,0,0,0,0,0,17.6895703125,1005.8399520765741,36.26050352597684
1771629272.9572349,0,0,0,0,0,0,17.6962109375,1005.8443931800949,36.20589015335385
1771629273.9707022,0,0,0,0,0,0,17.701484375,1005.8414583840372,36.15116234652125
1771629274.9837227,0,0,0,0,0,0,17.7065625,1005.8314342378701,36.09091328624386
1771629275.9971201,0,0,0,0,0,0,17.7118359375,1005.835258855766,36.04174408939516
1771629277.010032,0,0,0,0,0,0,17.7173046875,1005.8411028020797,35.976057344790476
1771629278.0229967,0,0,0,0,0,0,17.7219921875,1005.8371791280836,35.91032232632661
1771629279.0364716,0,0,0,0,0,0,17.727265625,1005.8325535623188,35.86120886102563
1771629280.0476348,0,0,0,0,0,0,17.733515625,1005.8261948540451,35.823227252704875
1771629281.059293,0,0,0,0,0,0,17.7391796875,1005.8239176910688,35.79621862300394
1771629282.0704055,0,0,0,0,0,0,17.744453125,1005.827741674423,35.747139855811085
1771629283.0815365,0,0,0,0,0,0,17.7501171875,1005.8305343636521,35.70912832040073
1771629284.0929208,0,0,0,0,0,0,17.7555859375,1005.8346876172486,35.66560083459303
1771629285.1058486,0,0,0,0,0,0,17.76046875,1005.8327823528249,35.627533328855755
1771629286.118891,0,0,0,0,0,0,17.7659375,1005.8267948876277,35.57302218550811
1771629287.1318192,0,0,0,0,0,0,17.7708203125,1005.8248893097017,35.51847359047929
1771629288.1449723,0,0,0,0,0,0,17.7747265625,1005.8196464992285,35.48034755630222
1771629289.1571922,0,0,0,0,0,0,17.779609375,1005.826191286615,35.447822260414995
1771629290.1689277,0,0,0,0,0,0,17.785078125,1005.8286538329396,35.38238056367348
1771629291.1818457,0,0,0,0,0,0,17.79015625,1005.8270771904489,35.327916349697624
1771629292.1947346,0,0,0,0,0,0,17.7954296875,1005.8309003047164,35.289966507853755
1771629293.2077022,0,0,0,0,0,0,17.80109375,1005.8320017740183,35.2465716421852
1771629294.2206168,0,0,0,0,0,0,17.805390625,1005.8358679829544,35.22501811625296
1771629295.2335396,0,0,0,0,0,0,17.81046875,1005.8292202658477,35.22001145307268
1771629296.246443,0,0,0,0,0,0,17.8149609375,1005.8266548417884,35.23691090685695
1771629297.2590857,0,0,0,0,0,0,17.8208203125,1005.8263949633391,35.25943444340307
1771629298.2720118,0,0,0,0,0,0,17.8255078125,1005.8241586518386,35.281850015044796
1771629299.2849925,0,0,0,0,0,0,17.8301953125,1005.8253027273911,35.29877592793511
1771629300.2979324,0,0,0,0,0,0,17.8352734375,1005.8321762906302,35.29926049223738
1771629301.3110127,0,0,0,0,0,0,17.8403515625,1005.8289081361286,35.288758757249866
1771629302.3221066,0,0,0,0,0,0,17.845234375,1005.8388328271933,35.26176200698456
1771629303.333154,0,0,0,0,0,0,17.8508984375,1005.8433138228384,35.21837176940927
1771629304.3446403,0,0,0,0,0,0,17.8555859375,1005.8444575527673,35.180389379203866
1771629305.3561645,0,0,0,0,0,0,17.86046875,1005.8408595605076,35.13145938374556
1771629306.3688486,0,0,0,0,0,0,17.8653515625,1005.8423324605508,35.09900243891466
1771629307.3817258,0,0,0,0,0,0,17.8700390625,1005.8502373603849,35.039110373358554
1771629308.3946903,0,0,0,0,0,0,17.874921875,1005.8500197691203,35.006672177104925
1771629309.4075968,0,0,0,0,0,0,17.879609375,1005.8494727011216,34.96874025806209
1771629310.4196596,0,0,0,0,0,0,17.884296875,1005.8472351273596,34.93081736709976
1771629311.4325626,0,0,0,0,0,0,17.8891796875,1005.8605405056428,34.90388027074101
1771629312.4455001,0,0,0,0,0,0,17.8940625,1005.8569417173193,34.86599119105236
1771629313.4584808,0,0,0,0,0,0,17.89875,1005.8699177936492,34.85547848413102
1771629314.4714212,0,0,0,0,0,0,17.9020703125,1005.868755244914,34.81745319330169
1771629315.4843755,0,0,0,0,0,0,17.9059765625,1005.8702711847806,34.795918173832945
1771629316.497315,0,0,0,0,0,0,17.9087109375,1005.8647395003615,34.78522543091093
1771629317.5101945,9,0,0,0,0,0,17.9128125,1005.8648942015518,34.75823871364699
1771629318.5231786,9,0,0,0,0,0,17.9165234375,1005.8626996274658,34.753114422761726
1771629319.5360696,9,0,0,0,0,0,17.9204296875,1005.8642153134076,34.758956919578
1771629320.549036,9,0,0,0,0,0,17.92375,1005.8613618737146,34.77021913613473
1771629321.5620923,9,0,0,0,0,0,17.9278515625,1005.8547542274122,34.78703135238831
1771629322.5731792,9,0,0,0,0,0,17.9309765625,1005.8498807272928,34.79280178714801
1771629323.5842626,9,0,0,0,0,0,17.935078125,1005.8466538701036,34.78771327463496
1771629324.5953758,9,0,0,0,0,0,17.939765625,1005.8461054741804,34.78815563034708
1771629325.6064901,9,0,0,0,0,0,17.9426953125,1005.8409023374757,34.77200621802435
1771629326.6189475,12,0,0,0,0,0,17.947578125,1005.8457547678913,34.783417380163854
1771629327.6311245,12,0,0,0,0,0,17.95109375,1005.8432300560605,34.7673235428846
1771629328.6441007,12,0,0,0,0,0,17.954609375,1005.8457770096259,34.756705704876815
1771629329.6569946,12,0,0,0,0,0,17.9598828125,1005.8512879855406,34.746254257486605
1771629330.6694028,12,0,0,0,0,0,17.9630078125,1005.8565574133432,34.719180203419164
1771629331.6824324,12,0,0,0,0,0,17.967109375,1005.8600923176682,34.70314774125131
1771629332.695738,12,0,0,0,0,0,17.9712109375,1005.8568646858903,34.68711679631937
1771629333.708704,12,0,0,0,0,0,17.974921875,1005.8512876351753,34.676522285651004
1771629334.7216926,12,0,0,0,0,0,17.978828125,1005.8528023740345,34.66047545523153
1771629335.7347045,12,0,0,0,0,0,17.9825390625,1005.8506064207095,34.64441177880114
1771629336.7477286,12,0,0,0,0,0,17.9878125,1005.857807687812,34.63396684813944
1771629337.7607105,12,0,0,0,0,0,17.9907421875,1005.8542942689394,34.628772152114124
1771629338.773578,120,24,0,0,0,0,17.9940625,1005.8582021761972,34.60720516297557
1771629339.7846432,120,24,0,0,0,0,17.9981640625,1005.863427390146,34.58571447224851
1771629340.7957263,120,24,0,0,0,0,18.0032421875,1005.8686085313866,34.564318318960844
1771629341.807427,120,24,0,0,0,0,18.008515625,1005.8690467959373,34.53200923692422
1771629342.8185747,120,24,0,0,0,0,18.013203125,1005.8651154968554,34.505117414548025
1771629343.829897,120,24,0,0,0,0,18.0176953125,1005.8659269653119,34.48367674346668
1771629344.8428261,120,24,0,0,0,0,18.02140625,1005.8620395565555,34.47855960693358
1771629345.855741,120,24,0,0,0,0,18.0255078125,1005.863882980559,34.46255000103632
1771629346.8686645,120,24,0,0,0,0,18.0286328125,1005.8573166599278,34.45737851262149
1771629347.8816254,111,24,0,0,0,0,18.032734375,1005.8676138748373,34.45776284744676
1771629348.8945756,111,24,0,0,0,0,18.035859375,1005.8627381924659,34.436199964664176
1771629349.9074588,111,24,0,0,0,0,18.0387890625,1005.8626055143188,34.43101089977312
1771629350.9195986,111,24,0,0,0,0,18.042109375,1005.8648222333088,34.453177082672056
1771629351.9325945,111,24,0,0,0,0,18.0450390625,1005.8528537550983,34.52450366778734
1771629352.9455547,111,24,0,0,0,0,18.0477734375,1005.8507007788851,34.59037726456795
1771629353.958459,111,24,0,0,0,0,18.0508984375,1005.857660527096,34.65084564901509
1771629354.9714277,111,24,0,0,0,0,18.053828125,1005.8541459457336,34.68395440918722
1771629355.9843018,111,24,0,0,0,0,18.0563671875,1005.8482818408812,34.69513963337403
1771629356.997327,108,24,0,0,0,0,18.0591015625,1005.8427469632268,34.72824027672312
1771629358.01026,108,24,0,0,0,0,18.06203125,1005.8426138878461,34.72851664237025
1771629359.023296,108,24,0,0,0,0,18.0653515625,1005.8465211094217,34.74525425239442
1771629360.0362859,108,24,0,0,0,0,18.0684765625,1005.8450263883351,34.729124676757834
1771629361.049302,108,24,0,0,0,0,18.0719921875,1005.8441902017547,34.69661249402024
1771629362.062626,108,24,0,0,0,0,18.0747265625,1005.8454185616472,34.67497823403666
1771629363.0737786,108,24,0,0,0,0,18.0786328125,1005.8452408594889,34.63704261357013
1771629364.084922,108,24,0,0,0,0,18.0817578125,1005.8488186553234,34.60998284588899
1771629365.0960126,108,24,0,0,0,0,18.085078125,1005.8019981328788,34.57200780505464
1771629366.107158,108,24,0,0,0,0,18.088984375,1005.7730742149117,34.534097042406486
1771629367.1197462,108,24,0,0,0,0,18.0923046875,1005.7566896137558,34.50707328832305
1771629368.1326723,108,24,0,0,0,0,18.09640625,1005.7416218271776,34.48559319754198
1771629369.1455815,0,0,0,0,0,0,18.0993359375,1005.7313420944707,34.44214720834131
1771629370.1584713,0,0,0,0,0,0,18.1005078125,1005.7434633297781,34.40947471967161
1771629371.1706326,0,0,0,0,0,0,18.1036328125,1005.7673320086957,34.38245409375056
1771629372.183585,0,0,0,0,0,0,18.1071484375,1005.7783316290577,34.33909193318456
1771629373.1971436,0,0,0,0,0,0,18.1106640625,1005.7842583653558,34.32303961542972
1771629374.2100036,0,0,0,0,0,0,18.112421875,1005.7906037148766,34.301365253821686
1771629375.222915,0,0,0,0,0,0,18.113984375,1005.7915468408947,34.290593054103816
1771629376.2358327,0,0,0,0,0,0,18.116328125,1005.7954980169447,34.26351989305233
1771629377.2488236,0,0,0,0,0,0,18.1190625,1005.8017987348416,34.25831726778366
1771629378.2617648,0,0,0,0,0,0,18.1219921875,1005.7881365706234,34.236761167328574
1771629379.2758858,0,0,0,0,0,0,18.124140625,1005.7663931595396,34.220591456981616
1771629380.2887113,0,0,0,0,0,0,18.126875,1005.7574745058758,34.188111391151494
1771629381.3029008,0,0,0,0,0,0,18.1282421875,1005.7445600026845,34.18278362360603
1771629382.3165267,0,0,0,0,0,0,18.1298046875,1005.7624132472175,34.16111049300194
1771629383.3293135,0,0,0,0,0,0,18.1309765625,1005.7846811782729,34.12849747970414
1771629384.3420458,0,0,0,0,0,0,18.133515625,1005.7991077741573,34.11782788838126
1771629385.3549929,0,0,0,0,0,0,18.135078125,1005.8118881450972,34.13433235451552
1771629386.3678727,0,0,0,0,0,0,18.1372265625,1005.8222742617056,34.20544295036788
1771629387.3808455,0,0,0,0,0,0,18.1395703125,1005.8245343900236,34.2820649819497
1771629388.3939793,0,0,0,0,0,0,18.1403515625,1005.8207782621462,34.36404254225909
1771629389.4069989,0,0,0,0,0,0,18.1419140625,1005.821721307988,34.4297450789915
1771629390.4197547,0,0,0,0,0,0,18.1442578125,1005.8222903282172,34.47368520397945
1771629391.4317079,0,0,0,0,0,0,18.1458203125,1005.8232333562571,34.48476396293517
1771629392.4444985,0,0,0,0,0,0,18.148359375,1005.8275137753824,34.501402088426836
1771629393.4573696,0,0,0,0,0,0,18.1505078125,1005.8328267629133,34.47973768475123
1771629394.4701953,0,0,0,0,0,0,18.1520703125,1005.8320786878623,34.45802131552344
1771629395.4839184,0,0,0,0,0,0,18.1540234375,1005.8353713223664,34.419951793886646
1771629396.4966917,0,0,0,0,0,0,18.15578125,1005.8383346961325,34.39279904916926
1771629397.509422,0,0,0,0,0,0,18.1571484375,1005.8372573283774,34.36561453280968
1771629398.5219176,0,0,0,0,0,0,18.1602734375,1005.84252554144,34.338599274037314
1771629399.532959,0,0,0,0,0,0,18.1633984375,1005.8393381406166,34.30612865567326
1771629400.5439696,0,0,0,0,0,0,18.1665234375,1005.8429151952349,34.29550129504742
1771629401.5550306,0,0,0,0,0,0,18.1680859375,1005.8387847417008,34.279269570293536
1771629402.5666192,0,0,0,0,0,0,18.170234375,1005.8339508897895,34.279470261006026
1771629403.5779457,0,0,0,0,0,0,18.1731640625,1005.8422720517343,34.25245140081908
1771629404.5908399,0,0,0,0,0,0,18.1753125,1005.8442027451727,34.2581101041696
1771629405.6035986,0,0,0,0,0,0,18.1774609375,1005.8444422699482,34.25831070484607
1771629406.6163478,0,0,0,0,0,0,18.180390625,1005.8426164678261,34.27496004601859
1771629407.629144,0,0,0,0,0,0,18.181953125,1005.850324037677,34.296943262947046
1771629408.6418946,0,0,0,0,0,0,18.183515625,1005.842811042446,34.313469401698654
1771629409.6547294,0,0,0,0,0,0,18.1846875,1005.8380218562336,34.3299609199345
1771629410.667593,0,0,0,0,0,0,18.1876171875,1005.844651846657,34.3411573310913
1771629411.6794105,0,0,0,0,0,0,18.1887890625,1005.8415538020532,34.35765207743901
1771629412.6921787,0,0,0,0,0,0,18.1907421875,1005.8380815518061,34.36329702157402
1771629413.7051175,0,0,0,0,0,0,18.192890625,1005.8400121153176,34.36349815470342
1771629414.7178032,3,0,0,0,0,0,18.194453125,1005.8375725095107,34.358182267055156
1771629415.7305565,3,0,0,0,0,0,18.1950390625,1005.8284130230049,34.336390411424944
1771629416.7433474,3,0,0,0,0,0,18.1971875,1005.8269611032489,34.31474781314394
1771629417.7557309,3,0,0,0,0,0,18.2001171875,1005.8335910056772,34.29318123082165
1771629418.7685425,3,0,0,0,0,0,18.20265625,1005.8277238566644,34.24974680424247
1771629419.7813585,3,0,0,0,0,0,18.2048046875,1005.8330367690718,34.211744948394916
1771629420.7935932,3,0,0,0,0,0,18.206953125,1005.8400409342023,34.17375253142152
1771629421.80633,3,0,0,0,0,0,18.208515625,1005.8342186960174,34.146623468491285
1771629422.8186035,3,0,0,0,0,0,18.211640625,1005.8394865955862,34.119644664223046
1771629423.8314283,3,0,0,0,0,0,18.2141796875,1005.8386930017384,34.108974403311784
1771629424.844016,3,0,0,0,0,0,18.216328125,1005.8440059363043,34.09281584558951
1771629425.856814,3,0,0,0,0,0,18.21828125,1005.8439158407446,34.08754508790595
1771629426.8696759,3,0,0,0,0,0,18.219453125,1005.8425087591033,34.08220182314955
1771629427.8826187,3,0,0,0,0,0,18.2223828125,1005.8457561161995,34.08247431232677
1771629428.8954873,3,0,0,0,0,0,18.22453125,1005.84261264751,34.06631833925593
1771629429.908395,18,0,0,0,0,0,18.2258984375,1005.84153475695,34.06099390506578
1771629430.9227889,18,0,0,0,0,0,18.228046875,1005.8468476850436,34.044840105343525
1771629431.9346268,18,0,0,0,0,0,18.2290234375,1005.8400374130608,34.05583303735432
