timestamp,temp_mean,temp_err,hum_mean,hum_err,press_mean,press_err,alt_mean,alt_err,voc_mean,voc_err
1777069450.1823816,21.1430859375,0.02265625000000071,48.70702836743739,0.03436149691643209,999.5001868444672,0.005265179436719336,115.1107067035999,0.04432386537093436,276157.0,0.0
1777069452.2175033,21.217304687499997,0.017187500000000355,48.5490894247565,0.04118164976903316,999.5004866136476,0.003353730316803194,115.10818310053902,0.02823270445948367,276623.5,929.5
1777069454.2339387,21.27677734375,0.013769531250000355,48.364779595900224,0.04773358334418987,999.4990113635621,0.005028760013601641,115.1206022521074,0.042333655814893234,277323.0,934.0
1777069456.2632658,21.32208984375,0.008691406250001421,48.16967655397774,0.057552190650415724,999.4781185940938,0.0027852634880787264,115.29648547058545,0.023447605624141943,278026.5,1173.5
1777069458.2759116,21.3587109375,0.009765625,47.98295834284693,0.03887908964900788,999.4676377928487,0.0034746619696761627,115.38471797696948,0.029251521679910297,277436.5,350.5
1777069460.3030987,21.39572265625,0.009472656249998934,47.82110198294497,0.04503877030889569,999.4578255907129,0.001437473085388774,115.46732252044603,0.01210149641811853,278964.0,236.0
1777069462.3437164,21.426875,0.0056640624999992895,47.65560142455466,0.04238045081939745,999.4480565895157,0.00038798046523425,115.54956405428695,0.0032662742818914126,278037.5,2112.5
1777069464.3539932,21.44357421875,0.004589843749998934,47.52539233113934,0.027111912888699408,999.4387472637356,0.0013976008811482643,115.62793637233501,0.011766010536248928,277907.0,821.0
1777069466.3724005,21.44806640625,0.002832031250001421,47.39689241799488,0.027978732713389576,999.4303913448097,0.004897735680174264,115.69828282764692,0.04123294461929561,278610.5,353.5
1777069468.4107215,21.4462109375,0.001953125,47.29535090835735,0.024322368595619537,999.41954437202,0.004260366248843184,115.78960145430219,0.03586738869033468,278493.0,471.0
1777069470.4326205,21.455097656249997,0.0010742187500003553,47.293348777634435,0.05844639047168343,999.409452414159,0.002385726270631494,115.87456444876423,0.020085238241300374,277792.5,1171.5
1777069472.4985673,21.47892578125,0.008886718750000355,47.4067522169471,0.1125836043070727,999.4319881356614,0.0007573706605512597,115.68483973035919,0.006376126467927179,278613.5,1060.5
1777069474.4928575,21.5122265625,0.0068359375,47.34927167509866,0.0022548004191769166,999.4378030726893,0.0017587773978675614,115.63588525934091,0.014806665839181221,277553.0,234.0
1777069476.5137951,21.5159375,0.007226562500001421,47.14103793542082,0.014475213434131717,999.4365815390026,0.0014629023669954222,115.64616901916644,0.012315787071159434,276042.5,578.5
1777069478.57669,21.50314453125,0.00341796875,47.23461843583293,0.036415395562098496,999.4509551400527,0.0008791698616619215,115.5251621836266,0.007401411723911622,276623.5,929.5
1777069480.5761974,21.50333984375,0.003613281249998934,47.36049397547052,0.008781034352676187,999.4572341763089,0.00030737783100676097,115.47230139024938,0.002587689145663319,276505.0,348.0
1777069482.5894237,21.50421875,0.001953125,47.46503684662403,0.01559656112747021,999.454510356292,0.0034123959528642445,115.4952321896435,0.028727639304058528,276045.0,1041.0
1777069484.654987,21.5175,0.004101562499998934,47.48506128959784,0.003563612054051646,999.4477713211264,0.003941129892155004,115.55196568361244,0.03317902660933214,276389.0,232.0
1777069486.6398208,21.53615234375,0.0051757812499992895,47.459636875825765,0.011671628326681116,999.441831474174,0.00046238731408720923,115.60197129463835,0.0038926996162444993,276157.5,463.5
1777069488.70184,21.53810546875,0.00029296874999928946,47.472161151629614,3.504166039647316e-05,999.4596385958694,0.005434961693538298,115.45205967841977,0.04575464648512906,276625.5,1161.5
1777069490.7271078,21.5505078125,0.0035156250000003553,47.61505928119212,0.02502500945655939,999.4709002157208,0.003257413930839448,115.35725322632237,0.027422541592862615,276737.5,348.5
1777069492.7481585,21.56642578125,0.00146484375,47.6907955059789,0.018636864200789915,999.4593807754813,0.0034087723108200407,115.45423009846945,0.02869702003426511,275694.0,0.0
1777069494.7844326,21.5700390625,0.0015625000000003553,47.7404650235319,0.00634320272761002,999.4469545569235,0.00015539069158876373,115.55884169188994,0.0013081820305487213,274889.0,115.0
1777069496.8137546,21.5778515625,0.002734375000001066,47.76910614533895,0.009563525534904471,999.4392428564049,0.0020625295987883874,115.62376412508848,0.017363852281135905,275005.5,688.5
1777069498.8354993,21.588007812500003,0.0023437499999996447,47.791876576265395,0.00028192891392464503,999.4313391676844,0.0006572816052425878,115.69030324093721,0.005533503026015296,275234.0,230.0
1777069500.8810155,21.598164062499997,0.004296874999999645,47.817730655191475,0.012833887755853368,999.429376879865,0.0014877886135877816,115.70682331106991,0.01252537089235517,275119.5,574.5
1777069502.8818743,21.602265625,0.0005859375000003553,47.86749820356056,0.0062307373903038865,999.4296780637828,0.0018620509266042973,115.70428771332301,0.01567620062060371,273182.0,906.0
1777069504.902969,21.60939453125,0.0022460937499992895,47.889919050254264,0.0033511667427603697,999.4326671524623,0.0021860107870566026,115.679123262623,0.018403503459012427,273746.5,113.5
1777069506.9263167,21.6149609375,0.0,47.856708166453274,0.01847963822480736,999.4338032333463,0.0016977990544546628,115.66955886654657,0.014293352162020767,273747.0,341.0
1777069508.966439,21.62912109375,0.00537109375,47.82761610542178,0.017830202535325412,999.430273664417,0.0016468696082370116,115.69927348012445,0.013864629342165813,274202.5,114.5
1777069510.988849,21.660078125,0.010351562500000355,47.8405825615177,0.0018328615259051162,999.434561976132,7.02154329133009e-05,115.66317119002149,0.0005911260776798599,273066.0,113.0
1777069513.0299654,21.6907421875,0.007226562500001421,47.81963907760084,0.014527459048867541,999.4281521989526,0.0036363662206326808,115.71713367773438,0.03061381192950563,273428.5,2496.5
1777069515.0529642,21.72375,0.0070312500000007105,47.743560172878205,0.020702499784153616,999.4317331540185,0.005364225384539623,115.68698645757416,0.0451601683323517,271380.0,671.0
1777069517.0850515,21.74982421875,0.004980468749998579,47.648212478118054,0.014785456170667288,999.4445491494937,0.00012000406314882639,115.57909202865694,0.0010102758619723318,272055.5,1123.5
1777069519.0665462,21.76955078125,0.00439453125,47.607511893049306,0.014852940311296692,999.4523325927967,0.0016539262576316105,115.51356592246941,0.013923788869455223,273293.0,340.0
1777069521.1034334,21.78439453125,0.004199218750001066,47.53240595683796,0.017945535953042935,999.4627116659572,0.0013160762093207268,115.426188736954,0.011079462041372778,273519.5,340.5
1777069523.123559,21.799140625,0.0031250000000007105,47.475760822904434,0.02114305247655679,999.4610334074425,0.0005413429906298006,115.44031725592711,0.004557332797766378,273860.5,227.5
1777069525.166861,21.79630859375,0.0002929687500010658,47.42624396834132,0.0031081714418803585,999.4629303921841,0.0013556417509335006,115.42434737835868,0.011412544770671218,274089.0,456.0
1777069527.2074,21.7977734375,0.0013671874999996447,47.42949253083926,0.00016378919139725667,999.4714068971737,0.002363690773847793,115.35298771187729,0.019898724364885823,274545.5,228.5
1777069529.228547,21.7930859375,0.0027343749999992895,47.43507745687299,0.0064740329557793075,999.4726432972891,0.0012165423814280985,115.34257907207102,0.010241448477884774,275119.5,574.5
1777069531.2345562,21.78068359375,0.0028320312499996447,47.43666475343767,0.00341246452667221,999.4664853767258,0.005745396907684608,115.39441969452183,0.04836780112178474,275926.5,462.5
1777069533.300278,21.77814453125,0.001074218749998579,47.4886128759902,0.01216761843265246,999.4612464822861,0.003237490710603197,115.4385235057585,0.027255031102448868,275119.0,115.0
1777069535.3211007,21.761835937500003,0.0035156250000003553,47.53277404504253,0.014952329714734702,999.4789019290145,0.0041108158388851734,115.28989103680107,0.03460668185339699,276043.5,809.5
1777069537.3495274,21.73380859375,0.009082031250001066,47.510965758345925,0.016460481712094577,999.4966708900806,0.004674368467874501,115.14030508809597,0.039350352875004546,277792.5,1171.5
1777069539.3640223,21.713886718749997,0.005957031250000355,47.4286664607192,0.016077083046585727,999.4758104557341,0.005205654343569677,115.3159165055715,0.04382363062470063,279439.0,711.0
1777069541.389714,21.694453125,0.001953125,47.36182566037819,0.012519666302846844,999.4523976272067,0.005074999258454227,115.51301850052053,0.04272452544186223,278140.5,587.5
1777069543.4074504,21.69162109375,0.0002929687500010658,47.343058436312496,3.50149083345741e-05,999.4364639793725,0.004751546271108964,115.64715879225653,0.04000201177890261,277204.0,583.0
1777069545.4273145,21.69083984375,9.765625000035527e-05,47.333751976421546,0.009224758684730716,999.4215292063745,0.0027158430424947255,115.77289140628315,0.022864241170417188,277088.0,699.0
1777069547.4709156,21.6837109375,0.0029296875,47.308334305684326,0.015002842270707362,999.4117505085017,0.005065344883405487,115.85521706280502,0.042644653151995726,277904.5,117.5
1777069549.4865391,21.662421875,0.0076171874999992895,47.523947394264425,0.08084386857943571,999.415692586845,0.0012847628607914885,115.8220290541309,0.010816260858781845,278964.0,236.0
1777069551.5158622,21.619648437499997,0.021093750000000355,47.254647556684915,0.05162544816413828,999.3748446141994,0.016946763777639262,116.16592978740712,0.1426774463286833,281716.5,1566.5
1777069553.5632808,21.507441406250003,0.029394531250000355,47.29037292559703,0.039469203665973396,999.3454993139662,0.0026434811579747475,116.41299442656094,0.022256409165095192,282312.0,484.0
1777069555.5952218,21.398066406250003,0.030371093750000355,47.45542504454055,0.009771174625445411,999.3685298784598,0.0026361620514308015,116.21909371229205,0.02219437285327075,283905.5,1835.5
1777069557.6114273,21.3091015625,0.01386718750000071,47.42331672012091,0.06000497843094266,999.3920153484366,0.004864342264284005,116.0213668056205,0.04095308616417981,284634.0,1107.0
1777069559.6499846,21.25626953125,0.012988281250001066,47.503036192468144,0.09983572233073801,999.4160249883771,0.009774156767946351,115.8192309269802,0.08228740419065872,281707.5,120.5
1777069561.676,21.2106640625,0.009570312500001066,47.78045410812135,0.10654844998186164,999.4593064064778,0.012289142716440438,115.45485665522085,0.10345712879551172,281829.0,482.0
1777069563.69899,21.1716015625,0.009179687499999645,48.00357238172956,0.010346286117105308,999.5147401747457,0.01211342030387641,114.98819351661828,0.10197321615013522,281227.0,120.0
1777069565.6974115,21.1503125,0.0017578125000010658,47.86243801218045,0.018258485878657638,999.5398353469482,0.00035197268476849786,114.77693894118548,0.002962916842356833,280748.0,359.0
1777069567.7130518,21.14328125,0.0035156250000003553,47.96628570896414,0.030377835255329444,999.5370016925322,0.00014443626656657216,114.80079275787497,0.001215871707863414,281230.5,1080.5
1777069569.782172,21.141718750000003,0.0015625000000003553,48.08626065134618,0.03409151342834704,999.5376915442168,0.0018550159517758402,114.79498556521959,0.015615608215725274,280987.5,359.5
1777069571.791501,21.1501171875,0.0015625000000003553,48.19517961225243,0.02486104716773596,999.5708842055212,0.013731132075520236,114.51557262804488,0.11558618318739633,278848.0,826.0
1777069573.8059926,21.14708984375,0.0012695312499992895,48.25342019198257,0.015272178536179126,999.6326611035286,0.014769159555100941,113.99555900000797,0.12431788942264177,279318.5,118.5
1777069575.83778,21.137714843749997,0.0028320312499996447,48.29856981321086,0.012001279492292127,999.673274539781,0.006127243639696189,113.65370456307136,0.0515737498120572,278728.5,471.5
1777069577.8475845,21.108125,0.015820312499998934,48.30733901653107,0.0019107534458200348,999.7179246419133,0.018428559119115562,113.27788708551407,0.15510979853716123,279913.0,476.0
1777069579.8679056,21.056757812500003,0.010351562500000355,48.32273701969335,0.008007883282463268,999.7927350112303,0.013467338495729564,112.64824047826477,0.11334524779235977,280628.0,239.0
1777069581.9015465,21.02677734375,0.008886718750000355,48.37467011162459,0.008186548518459347,999.8443218296297,0.012607347320397366,112.2140789988028,0.10610286572156724,279917.5,1189.5
1777069583.9659436,20.972578125,0.016015624999999645,48.411339162698084,0.013500707372447351,999.9057105270213,0.01298424007148924,111.69744736839391,0.10926934589203796,282799.5,971.5
1777069585.9967852,20.93654296875,0.0041992187499992895,48.46565007096592,0.030372292207161422,999.9629060447879,0.012235013054009869,111.21612748431167,0.10295942999942298,282193.0,846.0
1777069588.0057836,20.920234375,0.0029296875,48.52853453025016,0.015090688796966845,1000.003361620431,0.010192017728797964,110.87569329936038,0.08576451511146388,282193.0,846.0
1777069590.022325,20.876972656249997,0.019433593749999645,48.57272816171209,0.013095981897265574,1000.0641356349693,0.022316788372847896,110.36430172765981,0.1877836563225017,283405.0,122.0
1777069592.0445485,20.8071484375,0.01640624999999929,48.641528305250816,0.022737930374965742,1000.1255324723104,0.011439570462414395,109.8476922687862,0.09625298914625802,284017.5,734.5
1777069594.0798626,20.7305859375,0.02128906249999929,48.72808096748622,0.025246472710481527,1000.1955696079515,0.022472875837650008,109.25841507619987,0.18907692716748414,286239.5,746.5
1777069596.0991683,20.66203125,0.009179687499999645,48.84657154951575,0.03600966074187539,1000.2853707648242,0.02139692167048679,108.50289480411607,0.18001123410159892,286487.5,498.5
1777069598.1211123,20.63234375,0.0060546875000007105,48.979134295381556,0.03641397490843801,1000.3424452698366,0.006464184815001772,108.02273951686409,0.0543803518572048,285370.0,371.0
1777069600.1617694,20.61134765625,0.00634765625,49.07567067583106,0.02400689560911573,1000.3654065523367,0.004260463504749623,107.82957803181333,0.03584074484572142,283772.5,733.5
1777069602.1909976,20.59044921875,0.0061523437499992895,49.17226842033587,0.017844455440254592,1000.3902287923997,0.0004876069469332833,107.62076532998117,0.004101864745493344,286363.5,622.5
1777069604.2138138,20.57013671875,0.0051757812499992895,49.26588701254443,0.02727384749312023,1000.3847032327978,0.004729093031983211,107.66724782104778,0.03978242490804007,285617.0,124.0
1777069606.217893,20.5563671875,0.0013671874999996447,49.35104209958514,0.021547262434044256,1000.3761037499439,0.004911215450817963,107.73958928218076,0.041314776104663054,283405.0,366.0
1777069608.2809234,20.55666015625,0.00048828125,49.42554202853296,0.015576463746757696,1000.3766113059344,0.003388535412170768,107.73531951040758,0.028505474004546727,285246.0,0.0
1777069610.2992237,20.5503125,0.0031250000000007105,49.46821671753124,0.008929703365275543,1000.3842597207677,0.0011764241655782826,107.67097869487694,0.009896405614789217,284383.5,122.5
1777069612.3518896,20.53146484375,0.005566406249998934,49.515580208178456,0.008632754335472725,1000.3846588796857,0.0011689562105630102,107.66762086008833,0.009833579931928682,283649.0,122.0
1777069614.36824,20.506953125,0.00898437500000071,49.54673329979824,0.0011006010668737076,1000.3769380231595,0.0028539378027403477,107.73257104669074,0.024008256795397642,285754.5,1983.5
1777069616.3946545,20.46359375,0.011523437500001066,49.57247605773972,0.011010591820895144,1000.3874046188205,0.00037178415635708006,107.6445229716494,0.003127543239628494,287113.0,876.0
1777069618.4290648,20.42736328125,0.0075195312500007105,49.6239436666756,0.01150369070720103,1000.3941145113582,0.0005285536353767384,107.58807779633653,0.004446303974525279,283893.5,122.5
1777069620.4522326,20.4016796875,0.005468749999998579,49.670502481703124,0.017971637435216792,1000.3911314650627,0.004928561940971576,107.61317191910149,0.04146019624928954,285370.5,618.5
1777069622.498219,20.3774609375,0.0076171874999992895,49.723465973984574,0.017712631370063292,1000.3966151012451,0.002184284613406362,107.5670423466272,0.018374622839601784,285249.0,988.0
1777069624.4820688,20.3473828125,0.008398437500000355,49.7943763643878,0.017622667636508993,1000.3860114353445,0.0026915941797938103,107.65624281753296,0.022642402939538897,285741.0,248.0
1777069626.5064356,20.3153515625,0.007031249999998934,49.858850604636885,0.01779596184973542,1000.3872701501998,0.0005237575143723916,107.64565415654069,0.004405982405330633,285496.0,990.0
1777069628.572219,20.2805859375,0.011132812500001421,49.913675380006765,0.020407005639413,1000.3871741554301,0.001039326086413439,107.64646169191504,0.008743078011676175,286996.5,1750.5
1777069630.56094,20.231562500000003,0.012304687500000355,49.96987043644432,0.007821412668207017,1000.3750705745817,0.0009938401188946955,107.74828062147688,0.008360520272695737,289891.0,383.0
1777069632.630685,20.1915234375,0.00859374999999929,50.04274884587259,0.01761860020756245,1000.3658234900507,0.0038819872676185696,107.82607057297123,0.03265683840227496,287365.5,1128.5
1777069634.6567965,20.1567578125,0.00859374999999929,50.11318668762,0.017624370862325378,1000.3555458020251,0.0030359490766045383,107.91253095848262,0.025539837288697242,287743.0,1257.0
1777069636.653681,20.1219921875,0.006249999999999645,50.18676290631217,0.02103433947069533,1000.349498739294,0.0010251035388364471,107.9634018024507,0.008623697258151708,289006.0,1268.0
1777069638.7177541,20.10001953125,0.007519531249998934,50.28064044219722,0.017771012990912993,1000.3478345786791,0.0020228116915745886,107.97740159570746,0.017016953387042122,288241.0,0.0
1777069640.7283092,20.064570312500003,0.009179687499999645,50.326134352422244,0.023804007669308902,1000.3516042963679,0.001026761704395085,107.94568879045369,0.008637631876460716,287863.5,125.5
1777069642.7596743,20.0329296875,0.007031249999998934,50.403288548194226,0.024078316431754843,1000.3501140737558,0.0011784994475760868,107.95822529548457,0.009914137458764571,289893.0,893.0
1777069644.7724667,20.0091015625,0.0037109374999992895,50.481436876977355,0.018259018368297575,1000.3452254059983,0.004738763155955894,107.99935141112178,0.03986504644854705,290282.0,1535.0
1777069646.7934873,19.98712890625,0.00908203124999929,50.55672493071439,0.020721775018820665,1000.35032487734,0.003041105578006409,107.95645193530159,0.02558332432244015,288241.0,0.0
1777069648.8409514,19.93703125,0.01386718750000071,50.625433547544915,0.0201353088444165,1000.343077609977,0.0005162830298672816,108.01741977659091,0.004343260482492894,291688.0,129.0
1777069650.8718653,19.90236328125,0.0026367187500007105,50.692953578823776,0.024656767465295104,1000.3456360330574,0.00203085083529686,107.99589693169597,0.01708461328555444,291695.0,1421.0
1777069652.8925772,19.89494140625,0.00439453125,50.7669977605128,0.011951446434970592,1000.3666362127865,0.013548207262658707,107.81923419825755,0.1139728942147542,288369.0,631.0
1777069654.9268355,19.8743359375,0.005859375,50.836309379616225,0.014898865800052619,1000.4316644204912,0.01354722746424386,107.27220551348432,0.11395865369570402,281836.0,1447.0
1777069656.9466596,19.85705078125,0.0026367187500007105,50.940453555486854,0.027815786199319348,1000.4728124241842,0.014053899470297893,106.92607621205576,0.11821681830620179,276625.5,1161.5
1777069658.9616013,19.846015625,0.00390625,51.048558701677166,0.018286860513907044,1000.5129414546093,0.005079329529166898,106.58852879399035,0.04272427568940884,276628.0,1394.0
1777069661.001329,19.82736328125,0.005761718749999645,51.146384807939455,0.01806452280867532,1000.5542521741247,0.016253037984654384,106.24105440072901,0.1367062438613189,277670.0,117.0
1777069663.0176368,19.80041015625,0.00732421875,51.24322384173229,0.024142225455104693,1000.6251849935418,0.01269489629146392,105.6444467564619,0.10677216012382473,277915.5,1758.5
1777069665.0367415,19.772578125,0.005859375,51.3431330060579,0.02747104548688384,1000.6590313113868,0.007614936643790315,105.35978122196539,0.06404471122078803,280032.5,595.5
1777069667.0708528,19.76193359375,9.765625000035527e-05,51.51111275044772,0.07215447435750733,1000.6769702830402,0.0001693670319582452,105.20890807931998,0.0014244248781238866,288255.5,2018.5
1777069669.0859742,19.76310546875,0.0002929687500010658,51.56457586776996,0.006238341757601518,1000.7001651217075,0.008126589004518792,105.01383494858332,0.06834564064948268,291430.0,387.0
1777069671.1311314,19.770527343749997,0.0008789062499996447,51.73815861846083,0.028154618794324904,1000.7333535122303,0.009142946244764971,104.73472019693318,0.07689126867737883,292725.5,390.5
1777069673.1428108,19.77638671875,0.0026367187500007105,51.873991718944936,0.02547587918370553,1000.7621393460597,0.0003406246808594915,104.49263673223155,0.0028645529754598447,294163.0,0.0
1777069675.2115538,19.79328125,0.006250000000001421,51.932703081500705,0.000788593522717207,1000.7880558245588,0.013379904932435238,104.2746896952325,0.11251868984016511,294821.0,132.0
1777069677.2054305,19.813203125,0.006445312500000355,52.00125986035057,0.040074329170412426,1000.8251490262733,0.0010204012529015927,103.9627574390002,0.008580835747380888,292734.5,1691.5
1777069679.2232046,19.84796875,0.012304687499998579,51.986778469427094,0.023570633838474464,1000.8261863844236,0.00236375327068572,103.95403402714922,0.019877436922108416,290146.0,128.0
1777069681.248629,19.88830078125,0.00830078125,52.00130972359236,0.005241749995544609,1000.8309466691746,0.010163152603922754,103.91400392195642,0.08546435422141485,293116.0,261.0
1777069683.2800384,19.9364453125,0.015429687500001066,51.979087934597985,0.011386825876158468,1000.8458619413764,0.006438095057717419,103.78857841636133,0.05413881091031669,291820.5,1034.5
1777069685.3033612,20.02033203125,0.02568359374999929,52.08724597950548,0.009549976234339397,1000.8516198460325,0.000343107538071763,103.7401593905895,0.0028852241897467934,287253.5,2254.5
1777069687.3467183,20.124921875,0.02734375,52.166631739867455,0.012920583214576453,1000.845818145938,0.003405426595975314,103.78894659658062,0.02863669321961737,286363.5,622.5
1777069689.3819056,20.222578125,0.022851562499999645,52.14439722462072,0.021799418972907603,1000.8414998566632,0.004888599970001906,103.82525978091036,0.041109042505127036,287365.5,1128.5
