timestamp,cps,cps_err,usv_hr
1776470372.944061,13.0,2.5495097567963922,0.162942
1776470374.977205,7.0,1.8708286933869707,0.087738
1776470376.9607267,6.0,1.7320508075688772,0.075204
1776470378.9746952,6.5,1.8027756377319946,0.081471
1776470380.9941704,5.0,1.5811388300841898,0.06267
1776470383.0286574,7.0,1.8708286933869707,0.087738
1776470385.0514376,5.0,1.5811388300841898,0.06267
1776470387.0698543,7.5,1.9364916731037085,0.094005
